record_id,product_name,product_id,field_name,image_index,file_token,file_name,file_size,file_type,download_url,tmp_url,local_path,download_success
reczQVsEfv,立丰猪肉脯,20250710-188,背面图片,0,WXREbU0xEoWNsexwhWNcTlobnzc,image.png,511601,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/WXREbU0xEoWNsexwhWNcTlobnzc/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=WXREbU0xEoWNsexwhWNcTlobnzc&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-188_背面图片_0.png,True
reczQVsEfv,立丰猪肉脯,20250710-188,标签照片,0,VXPYb4Ebgo0Rd3xLE0hcgmPwn9d,image.png,129883,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/VXPYb4Ebgo0Rd3xLE0hcgmPwn9d/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=VXPYb4Ebgo0Rd3xLE0hcgmPwn9d&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-188_标签照片_0.png,True
recWqS1LOm,奥利奥红颜丹香夹心饼干,20250710-189,正面图片,0,YL0LbEFkSo42n0x3mKuc8eENnO4,image.png,552665,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/YL0LbEFkSo42n0x3mKuc8eENnO4/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=YL0LbEFkSo42n0x3mKuc8eENnO4&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-189_正面图片_0.png,True
recWqS1LOm,奥利奥红颜丹香夹心饼干,20250710-189,标签照片,0,MMWrbewJxoA5obxIvykcvnbOnA6,image.png,539351,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/MMWrbewJxoA5obxIvykcvnbOnA6/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=MMWrbewJxoA5obxIvykcvnbOnA6&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-189_标签照片_0.png,True
recU9qtSVU,茱蒂丝乳酪三明治饼干,20250710-190,正面图片,0,V6nobxZekoUiX8xIbzkchqpXn1f,image.png,276148,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/V6nobxZekoUiX8xIbzkchqpXn1f/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=V6nobxZekoUiX8xIbzkchqpXn1f&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-190_正面图片_0.png,True
recU9qtSVU,茱蒂丝乳酪三明治饼干,20250710-190,背面图片,0,JbDKbxEvEoF1cLxzUHNcsVEInY9,image.png,314292,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/JbDKbxEvEoF1cLxzUHNcsVEInY9/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=JbDKbxEvEoF1cLxzUHNcsVEInY9&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-190_背面图片_0.png,True
recyyDn25j,嘉士利果乐果香夹心饼干,20250710-196,正面图片,0,ZLX3baKDzoDgNVxKAQ3cJ6can1d,image.png,682789,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/ZLX3baKDzoDgNVxKAQ3cJ6can1d/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=ZLX3baKDzoDgNVxKAQ3cJ6can1d&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-196_正面图片_0.png,True
recyyDn25j,嘉士利果乐果香夹心饼干,20250710-196,背面图片,0,OIl5bQTgJoElA1xRxSVcV9gdnJf,image.png,472450,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/OIl5bQTgJoElA1xRxSVcV9gdnJf/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=OIl5bQTgJoElA1xRxSVcV9gdnJf&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-196_背面图片_0.png,True
rec2BDm2Ld,嘉士利果乐果香夹心饼干,20250710-197,正面图片,0,M8uSbh7jXoa2vtx20DWcdhylnjb,image.png,496618,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/M8uSbh7jXoa2vtx20DWcdhylnjb/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=M8uSbh7jXoa2vtx20DWcdhylnjb&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-197_正面图片_0.png,True
rec2BDm2Ld,嘉士利果乐果香夹心饼干,20250710-197,背面图片,0,SRJWbw1exoOXlSx4GcZc8NACncc,image.png,474099,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/SRJWbw1exoOXlSx4GcZc8NACncc/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=SRJWbw1exoOXlSx4GcZc8NACncc&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-197_背面图片_0.png,True
rec58iffAB,嘉士利果乐果香夹心饼干,20250710-198,正面图片,0,QmRCbwinto7TxIxMYLLcdoGenLg,image.png,447234,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/QmRCbwinto7TxIxMYLLcdoGenLg/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=QmRCbwinto7TxIxMYLLcdoGenLg&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-198_正面图片_0.png,True
rec58iffAB,嘉士利果乐果香夹心饼干,20250710-198,背面图片,0,UvF7bHnLToabsHxn9hXcjAcmnsf,image.png,400285,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/UvF7bHnLToabsHxn9hXcjAcmnsf/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=UvF7bHnLToabsHxn9hXcjAcmnsf&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-198_背面图片_0.png,True
recoc4i14B,奥利奥巧轻脆0糖薄片饼干,20250710-199,正面图片,0,XbG9blxeWoVRynxgM7Nc2nB3nZb,image.png,164421,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/XbG9blxeWoVRynxgM7Nc2nB3nZb/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=XbG9blxeWoVRynxgM7Nc2nB3nZb&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-199_正面图片_0.png,True
recoc4i14B,奥利奥巧轻脆0糖薄片饼干,20250710-199,背面图片,0,CrUebMMlcoLkNTx8E9Kc4ujlnBh,image.png,166405,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/CrUebMMlcoLkNTx8E9Kc4ujlnBh/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=CrUebMMlcoLkNTx8E9Kc4ujlnBh&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-199_背面图片_0.png,True
recoc4i14B,奥利奥巧轻脆0糖薄片饼干,20250710-199,标签照片,0,Zd6PbJW0oo3RgnxSd33cgdmDnBh,image.png,96758,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/Zd6PbJW0oo3RgnxSd33cgdmDnBh/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=Zd6PbJW0oo3RgnxSd33cgdmDnBh&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-199_标签照片_0.png,True
recWSv9q5T,萨啦咪烤肉片,20250710-200,正面图片,0,TZhwbSVzQoW93SxwOQocRlrEncb,image.png,393031,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/TZhwbSVzQoW93SxwOQocRlrEncb/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=TZhwbSVzQoW93SxwOQocRlrEncb&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-200_正面图片_0.png,True
recWSv9q5T,萨啦咪烤肉片,20250710-200,背面图片,0,P45yb7d4QoZDWAxdq7ycZHYfnXg,image.png,579982,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/P45yb7d4QoZDWAxdq7ycZHYfnXg/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=P45yb7d4QoZDWAxdq7ycZHYfnXg&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-200_背面图片_0.png,True
reclWjVLdC,乐天小熊饼干,20250710-201,正面图片,0,JkhtbgTEkohJDoxgf5XcgAZyndg,image.png,829038,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/JkhtbgTEkohJDoxgf5XcgAZyndg/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=JkhtbgTEkohJDoxgf5XcgAZyndg&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-201_正面图片_0.png,True
reclWjVLdC,乐天小熊饼干,20250710-201,标签照片,0,GtB2b55d3oYIypxZLYqcs32Snjg,image.png,1096948,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/GtB2b55d3oYIypxZLYqcs32Snjg/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=GtB2b55d3oYIypxZLYqcs32Snjg&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-201_标签照片_0.png,True
recZN6xHVS,乐天小熊饼干,20250710-202,正面图片,0,KDATbiVo5o3e7IxZa5ucT7hXnsg,image.png,825891,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/KDATbiVo5o3e7IxZa5ucT7hXnsg/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=KDATbiVo5o3e7IxZa5ucT7hXnsg&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-202_正面图片_0.png,True
recZN6xHVS,乐天小熊饼干,20250710-202,标签照片,0,GsnGbPL1ooptxTx0sZxcJ8Bsn4d,image.png,1052118,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/GsnGbPL1ooptxTx0sZxcJ8Bsn4d/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=GsnGbPL1ooptxTx0sZxcJ8Bsn4d&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-202_标签照片_0.png,True
recSD1mC6N,康师傅甜酥夹心饼干,20250710-203,正面图片,0,E2b5bjdVbolzIWxy6gjclTWVnec,image.png,163982,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/E2b5bjdVbolzIWxy6gjclTWVnec/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=E2b5bjdVbolzIWxy6gjclTWVnec&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-203_正面图片_0.png,True
recSD1mC6N,康师傅甜酥夹心饼干,20250710-203,背面图片,0,K6mKbfWWVo4UXexgmXicR8dYn3e,image.png,181776,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/K6mKbfWWVo4UXexgmXicR8dYn3e/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=K6mKbfWWVo4UXexgmXicR8dYn3e&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-203_背面图片_0.png,True
recHzRpcoP,飘零大叔猪肉脯,20250710-204,正面图片,0,GhsibGhkFoaHB4xK81hcx4aBnQc,image.png,634953,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/GhsibGhkFoaHB4xK81hcx4aBnQc/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=GhsibGhkFoaHB4xK81hcx4aBnQc&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-204_正面图片_0.png,True
recHzRpcoP,飘零大叔猪肉脯,20250710-204,背面图片,0,ZyU2bmBgfoNgFhxSEdDcKBWinKb,image.png,371200,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/ZyU2bmBgfoNgFhxSEdDcKBWinKb/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=ZyU2bmBgfoNgFhxSEdDcKBWinKb&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-204_背面图片_0.png,True
recHzRpcoP,飘零大叔猪肉脯,20250710-204,标签照片,0,VcgqbBd0KoeuiTxmnZQc9p3nnNf,image.png,92194,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/VcgqbBd0KoeuiTxmnZQc9p3nnNf/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=VcgqbBd0KoeuiTxmnZQc9p3nnNf&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-204_标签照片_0.png,True
recuQC3ACBkrqi,飘零大叔猪肉脯,20250711-275,正面图片,0,J0uwbKdO4ooOKUxj06ccS40tnKd,image.png,499098,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/J0uwbKdO4ooOKUxj06ccS40tnKd/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=J0uwbKdO4ooOKUxj06ccS40tnKd&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-275_正面图片_0.png,True
recuQC3ACBkrqi,飘零大叔猪肉脯,20250711-275,背面图片,0,LuAXbN4Ldo0XTrx8OWocc9lVnJf,image.png,370998,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/LuAXbN4Ldo0XTrx8OWocc9lVnJf/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=LuAXbN4Ldo0XTrx8OWocc9lVnJf&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-275_背面图片_0.png,True
recuQC3ACBkrqi,飘零大叔猪肉脯,20250711-275,标签照片,0,Gn2ybTfrZolFOzxHBjmcygnynkc,image.png,77283,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/Gn2ybTfrZolFOzxHBjmcygnynkc/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=Gn2ybTfrZolFOzxHBjmcygnynkc&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-275_标签照片_0.png,True
recepyKz0Z,荷美尔小烤肉,20250710-205,正面图片,0,MCQhb7MH9oKfQuxubV6cB2bHn8a,image.png,414887,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/MCQhb7MH9oKfQuxubV6cB2bHn8a/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=MCQhb7MH9oKfQuxubV6cB2bHn8a&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-205_正面图片_0.png,True
recepyKz0Z,荷美尔小烤肉,20250710-205,背面图片,0,Vu5MbYdpAoHhRexPOjPcLUmcnCb,image.png,380432,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/Vu5MbYdpAoHhRexPOjPcLUmcnCb/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=Vu5MbYdpAoHhRexPOjPcLUmcnCb&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-205_背面图片_0.png,True
recepyKz0Z,荷美尔小烤肉,20250710-205,标签照片,0,AiJ6bJbmIomzldxSdxZc0xLhnbe,image.png,229010,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/AiJ6bJbmIomzldxSdxZc0xLhnbe/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=AiJ6bJbmIomzldxSdxZc0xLhnbe&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-205_标签照片_0.png,True
recuQC5EYZWMmY,荷美尔小烤肉,20250711-297,正面图片,0,H3PGbrYvaoyvEdxxq0ncM0D6nSd,image.png,419534,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/H3PGbrYvaoyvEdxxq0ncM0D6nSd/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=H3PGbrYvaoyvEdxxq0ncM0D6nSd&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-297_正面图片_0.png,True
recuQC5EYZWMmY,荷美尔小烤肉,20250711-297,背面图片,0,LeUNb8JuhovcNhxf2GccVNwKn2O,image.png,377842,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/LeUNb8JuhovcNhxf2GccVNwKn2O/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=LeUNb8JuhovcNhxf2GccVNwKn2O&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-297_背面图片_0.png,True
recuQC5EYZWMmY,荷美尔小烤肉,20250711-297,标签照片,0,U38ibqPhioxMzQxk1zpcUKqynbb,image.png,211116,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/U38ibqPhioxMzQxk1zpcUKqynbb/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=U38ibqPhioxMzQxk1zpcUKqynbb&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250711-297_标签照片_0.png,True
recBDRwwCm,信达地道肉肠,20250710-206,正面图片,0,TTq2bJJagoQb7qx54Opcfl6nndu,image.png,475062,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/TTq2bJJagoQb7qx54Opcfl6nndu/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=TTq2bJJagoQb7qx54Opcfl6nndu&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-206_正面图片_0.png,True
recBDRwwCm,信达地道肉肠,20250710-206,背面图片,0,NJpCbjeKWozOT6xEgGrc83plnxf,image.png,494140,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/NJpCbjeKWozOT6xEgGrc83plnxf/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=NJpCbjeKWozOT6xEgGrc83plnxf&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-206_背面图片_0.png,True
recBDRwwCm,信达地道肉肠,20250710-206,标签照片,0,NpjHberUaoZXZSxMCiIcugaInyb,image.png,101767,image/png,https://open.feishu.cn/open-apis/drive/v1/medias/NpjHberUaoZXZSxMCiIcugaInyb/download?extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,https://open.feishu.cn/open-apis/drive/v1/medias/batch_get_tmp_download_url?file_tokens=NpjHberUaoZXZSxMCiIcugaInyb&extra=%7B%22bitablePerm%22%3A%7B%22tableId%22%3A%22tblwdwrZMikMRyxq%22%2C%22rev%22%3A2778%7D%7D,product-showcase/public/images/20250710-206_标签照片_0.png,True
